zc..,alpha_c..,beita_c..,zb1..,alpha_b1..,zb2..,alpha_b2..,F1,F2,F3,F4,zc,zc.,zb1,zb1.,zb2,zb2.
-0.410819113,-0.048698295,0.375541389,-2.007068872,0.378008604,0.696482182,-0.021542978,-5514.003906,-4291.836914,753.8297119,-700.1275635,4.997776031,0.01101342,1.993395925,0.014663307,1.996531129,0.006551606
-0.408302039,0.013016552,0.399629653,-0.508351862,0.197383404,0.26819846,0.04731936,-4934.323242,-3291.016357,685.0714722,-899.1468506,4.997865677,0.006886711,1.993470073,0.002459758,1.996624231,0.011408381
-0.376098663,0.06029034,0.345609844,0.24782446,0.006474344,-0.112266302,0.117045693,-4263.048828,-2274.698975,442.4265442,-1263.993164,4.997914314,0.002951471,1.993485689,0.00182044,1.996744633,0.012090532
-0.338029891,0.091696814,0.262882978,0.290125549,-0.187155008,-0.327891588,0.185586482,-3810.542969,-1567.197998,191.6335449,-1621.698853,4.997925758,-0.000616286,1.993518949,0.004896208,1.996855497,0.009747269
-0.307153881,0.106816627,0.185180455,0.08839234,-0.375910878,-0.377973437,0.25091666,-3507.913086,-1109.467407,13.35857582,-1883.727295,4.997903347,-0.003835779,1.993578911,0.006789444,1.996935248,0.006115565
-0.281334728,0.106184505,0.121265389,0.032175124,-0.552179039,-0.344189882,0.311031371,-3151.400635,-703.260498,-95.3835144,-2045.024048,4.997849941,-0.006777585,1.993649364,0.00720235,1.996977925,0.002479238
-0.254182279,-0.018646223,0.06013364,0.783622146,-1.593643665,-0.809484243,0.525470436,-1954.165771,-194.3528442,-576.3865967,-2388.560547,4.997777939,-0.009194431,1.99371922,0.009445732,1.996984959,-0.001607203
-0.209322959,-0.047586899,-0.061481375,1.547273993,-0.573416412,-1.216356635,0.345176101,-595.3463135,882.942627,-1190.4198,-2889.380371,4.997673988,-0.011523688,1.993870854,0.022097452,1.996917486,-0.012548644
-0.1541152,-0.058769666,-0.167001769,1.265402436,-0.470771641,-0.808706224,0.338736534,69.52331543,1366.36377,-1202.676514,-2774.87085,4.997549057,-0.013345586,1.994167328,0.036751054,1.99673593,-0.023109796
-0.095828675,-0.061428379,-0.206260204,0.570403457,-0.357954085,-0.115091704,0.326196343,206.769577,1337.082031,-752.2238159,-2170.240723,4.997408867,-0.014595845,1.994586349,0.045984317,1.996476293,-0.02774521
-0.037333671,-0.054917358,-0.182443887,0.033375774,-0.234766275,0.432208627,0.307350218,149.6122284,1135.152466,-119.2875061,-1361.68457,4.99725914,-0.015261869,1.995064139,0.048749752,1.996203661,-0.025952166
0.022411166,-0.039147791,-0.126496956,-0.147696078,-0.105939381,0.694106281,0.282650322,151.8509064,1022.314453,486.8514404,-566.0231934,4.997106075,-0.015338254,1.995548844,0.047919426,1.995971322,-0.020114636
0.085255243,-0.014623595,-0.067435674,-0.085388258,0.023761313,0.757463932,0.252535909,280.8531494,1071.944458,1002.901245,145.0616455,4.996954918,-0.014802722,1.996021271,0.046647951,1.995806456,-0.012764024
0.151565999,0.017595967,-0.018187162,0.01747947,0.149559483,0.771479487,0.217435509,473.9100342,1225.29248,1465.978516,799.7265015,4.996811867,-0.013620938,1.996485353,0.046342552,1.995716929,-0.005129375
0.220242247,0.088414274,0.023373799,-0.04480952,3.160732985,0.970305324,0.702684164,470.9848022,1468.851685,2002.416016,1558.244141,4.996684551,-0.011763751,1.996950269,0.046595834,1.995705128,0.00299362
0.300059974,0.201545507,0.103726029,-0.640713632,0.269820422,1.972909689,0.117950626,52.6244812,1262.547363,3273.464844,2990.030029,4.99657917,-0.009172737,1.997400999,0.042648703,1.995806217,0.018721757
0.382700026,0.229362473,0.193654522,-0.603470087,0.233409598,1.781460524,0.046777625,57.90146637,1333.98291,3923.766846,3727.888916,4.996504307,-0.005753084,1.997794032,0.036010034,1.996092558,0.038241629
0.451340139,0.24273248,0.233926207,-0.197795719,0.193347454,0.990275919,-0.024523152,449.9934692,1752.500488,3958.008301,3798.597412,4.996467113,-0.001568713,1.998130202,0.031862814,1.996551156,0.05226969
0.501567543,0.241253361,0.214137018,0.233160079,0.145601913,0.263457477,-0.095079198,1041.534302,2348.29126,3698.226563,3527.39502,4.996474743,0.003208965,1.998446822,0.032124866,1.997109652,0.058314022
0.537556767,0.22511749,0.15709804,0.489107162,0.092616662,-0.106027067,-0.163021877,1634.525146,2923.201904,3437.122559,3208.126953,4.99653244,0.00841326,1.998785019,0.035899032,1.997698188,0.058817789
0.564172924,0.19517839,0.091158278,0.553870142,0.036766429,-0.191763237,-0.226463854,2117.967529,3367.376465,3278.450684,2947.433838,4.99664402,0.013928059,1.999170184,0.041233093,1.998278856,0.057190657
0.582511604,0.152891353,0.032646976,0.517921686,-0.019561615,-0.204955786,-0.283507943,2477.402832,3668.743896,3172.840332,2700.428223,4.996811867,0.019668389,1.999609828,0.046627283,1.998841047,0.055225611
0.590356469,0.10024631,-0.016151262,0.477486074,-0.073974431,-0.292997897,-0.332251161,2746.632324,3864.596436,3029.826416,2382.546387,4.997037888,0.025541963,2.000101089,0.05158212,1.9993819,0.052817762
0.593716264,-0.057925232,-0.082427464,1.385725975,-0.087567598,-0.862966001,-0.319765478,3720.971924,4598.939941,2618.755615,1557.92041,4.997323036,0.031455081,2.000652313,0.06028384,1.999887586,0.047354359
0.596946418,-0.112556472,-0.178666681,1.455305099,-0.082041144,-1.138159752,-0.283575177,4250.220703,5027.416016,2169.976074,862.3433228,4.997667313,0.037418529,2.001330137,0.075401559,2.000311375,0.036982119
0.576427817,-0.156529352,-0.241595641,0.685712755,-0.064284891,-1.029816747,-0.227717623,3987.187744,4728.357422,1938.584595,460.2138367,4.998071194,0.043309793,2.002145529,0.086450964,2.000625134,0.025936227
0.522977173,-0.188175321,-0.246973783,-0.178885028,-0.043941833,-0.780814111,-0.167743027,3237.425781,3970.106934,1865.35144,246.325592,4.998532295,0.048831265,2.003028393,0.088823974,2.000837326,0.01686798
0.442473501,-0.206830293,-0.20876126,-0.69763881,-0.021505436,-0.593505144,-0.105534047,2350.820313,3102.725586,1796.636963,70.47412872,4.999045372,0.05367513,2.00389719,0.084119707,2.000970602,0.010091808
0.34533307,-0.21248655,-0.154135883,-0.854591608,0.001955592,-0.543056071,-0.043707274,1508.275635,2305.814941,1619.219971,-179.2281799,4.999602318,0.057623532,2.004699707,0.076148249,2.00104332,0.004511222
0.238281548,-0.20576705,-0.102803946,-0.85434407,0.025356671,-0.59170568,0.015103354,710.5415039,1577.674194,1302.149536,-534.2240601,5.000194073,0.060548,2.005418301,0.067568786,2.001060486,-0.001117419
0.123070478,-0.187870145,-0.060679637,-0.880026042,0.047604471,-0.656512916,0.068255156,-113.4881363,843.7851563,878.1599121,-964.0239868,5.000809669,0.062361054,2.006051064,0.058956396,2.001018524,-0.00737642
-0.014056969,-0.067763969,-0.01633993,-2.178905964,-0.006965825,-1.004315615,-0.31224671,-1864.504761,-729.43573,4.976018906,-1484.14209,5.001437187,0.062955007,2.00658989,0.046851896,2.000910044,-0.014863986
-0.236733839,-0.033418685,0.069625907,-3.195018768,0.05704521,-1.147156239,0.022816578,-4001.541992,-2766.442627,-854.4370117,-2248.559814,5.002062321,0.061742488,2.006921291,0.017903425,2.000705242,-0.026301498
-0.453728616,-0.013483798,0.141111761,-2.037993193,0.043145332,-0.63100338,-0.063376702,-4751.337402,-3434.682129,-1319.184082,-2701.546875,5.002664089,0.058245778,2.006954908,-0.009363418,2.000392437,-0.035469245
-0.589304388,-0.003397761,0.158084288,-0.282561064,0.028197153,-0.064079314,-0.145620793,-4503.436523,-3111.855225,-1573.189087,-2982.968506,5.003221035,0.052958488,2.0067904,-0.020835299,2.000016689,-0.038776536
-0.641163826,-0.003485701,0.124606937,0.875312328,0.011290454,0.178242877,-0.226579785,-3968.318115,-2507.264404,-1805.22583,-3284.9375,5.003720284,0.046753798,2.00659132,-0.017198462,1.999631405,-0.037925102
-0.644493878,-0.013530426,0.066931307,1.218703508,-0.007037558,0.14591831,-0.302470863,-3562.551514,-2035.552734,-2042.244873,-3635.254883,5.004155159,0.040302403,2.006471634,-0.006220418,1.999261141,-0.036184546
-0.627976418,-0.032698378,0.009147646,1.166964173,-0.02624277,0.08772704,-0.369521856,-3287.432129,-1695.47937,-2173.420898,-3921.694336,5.004526615,0.033929937,2.006470203,0.005805988,1.998905301,-0.035085358
-0.596372545,-0.059590563,-0.038151402,1.176264524,-0.045771804,0.170239165,-0.423951417,-2946.180908,-1287.348022,-2079.512939,-4021.326416,5.004834652,0.027793529,2.006585836,0.017365243,1.998559594,-0.033921663
-0.53694129,-0.124944583,-0.076951772,1.765803218,0.048726808,0.51398468,-4.01295042,-2164.833008,-422.9824219,-1486.791504,-3955.037354,5.005083561,0.022094136,2.006822109,0.030563109,1.998232484,-0.031064458
-0.352438927,-0.232177332,-0.152862087,4.329514027,-0.090346396,1.526926041,-0.355901301,555.3501587,2418.009521,-69.61607361,-3002.697021,5.005280495,0.017527604,2.007274151,0.063693985,1.997970581,-0.019770997
-0.093951344,-0.252688766,-0.23581326,3.758831501,-0.110311098,1.265369534,-0.200724453,1795.803955,3793.928467,819.9934692,-2367.839355,5.005442619,0.015300651,2.008127451,0.106074415,1.99784863,-0.005052236
0.107053675,-0.257457197,-0.266424865,1.714963198,-0.127175048,0.507962167,-0.041666191,1651.933105,3793.507568,1322.454834,-2031.051147,5.00559473,0.015438158,2.009342432,0.133762926,1.997848272,0.003824164
0.214212447,-0.245844021,-0.234961405,0.012871399,-0.140758455,0.047947351,0.124217346,972.3378906,3259.774902,1774.015869,-1670.27417,5.005756855,0.017108673,2.010732889,0.141692057,1.997902036,0.006209433
0.262386203,-0.217842847,-0.16511333,-0.660815597,-0.150400743,0.077361479,0.291874409,439.0892639,2868.219238,2350.296875,-1103.357788,5.005939484,0.019517325,2.012135029,0.13769868,1.997965455,0.006531736
0.295852602,-0.174148291,-0.085848391,-0.65048039,-0.155485243,0.315394133,0.456344634,197.6139069,2757.14209,2973.780273,-403.9748535,5.006148338,0.022308866,2.013477564,0.130873784,1.99803865,0.008481997
0.330238342,-0.116096884,-0.013731843,-0.590031326,-0.155405566,0.436154455,0.612652779,28.11629295,2699.426758,3456.009033,240.4271545,5.006386757,0.025440635,2.014755726,0.124827273,1.998142242,0.012406352
0.353498608,-0.045599062,0.048965696,-0.828415215,-0.149562269,0.336963505,0.75581634,-320.2236938,2437.100342,3668.250244,699.2495117,5.006658077,0.028875705,2.015971661,0.117993698,1.998287082,0.016419912
0.314124346,0.092966542,0.120356582,-2.67564559,-0.095465332,-0.458408624,0.786918819,-1885.089722,770.4619141,2964.796875,696.2521362,5.006964207,0.032309685,2.017084837,0.101441249,1.998456955,0.016186649
0.181287616,0.174174264,0.209472924,-3.23048687,-0.045388505,-0.604137123,0.791603923,-3238.162598,-632.9667969,2372.638916,590.9959717,5.007301331,0.034822255,2.017948389,0.070463091,1.998589993,0.010180933
0.045286566,0.251943141,0.278610021,-2.437605143,0.021430409,-0.141767994,0.753775418,-3731.089844,-1166.296143,2072.690918,697.9193115,5.007656097,0.035930496,2.018502474,0.04156274,1.998668432,0.006242052
-0.04774072,0.323861688,0.311950415,-1.489422083,0.089007288,0.296702594,0.702565372,-3754.558838,-1249.938843,1814.64563,839.1809082,5.008015633,0.035883222,2.018813848,0.022187285,1.998732448,0.007223648
-0.107719161,0.388023108,0.316121995,-1.08524406,0.155718178,0.390701026,0.639183939,-3798.711426,-1371.613159,1396.885254,801.4545898,5.008370876,0.035092261,2.018970728,0.009806978,1.998822451,0.010935985
-0.1649708,0.442849666,0.306110173,-1.202029586,0.219588473,0.225795552,0.565976322,-4065.838867,-1730.929565,792.1512451,547.3630371,5.00871563,0.033736695,2.019013882,-0.001360069,1.998949051,0.014124638
-0.237494066,0.48710683,0.293109953,-1.4632833,0.278649956,0.042117372,0.485307604,-4473.369141,-2242.377197,107.0457001,174.7494659,5.009043694,0.031737559,2.018935442,-0.014723165,1.999098063,0.015399181
-0.322690487,0.519895911,0.280501962,-1.567173958,0.330943227,-0.015760966,0.399551421,-4847.269043,-2728.903564,-542.0390015,-207.2520294,5.009347439,0.028941805,2.018712282,-0.030052081,1.999252677,0.015421426
-0.402310073,0.556040704,0.267742276,-1.231938362,0.100941613,0.403362393,0.501638234,-5030.552246,-2825.63916,-784.1985474,-371.5955811,5.009619236,0.025295006,2.018335819,-0.044770963,1.999408364,0.016343705
-0.440634221,0.564394712,0.257767528,-0.862135172,0.330696762,0.736632824,0.273888856,-4923.680176,-2792.80542,-885.5883789,-354.2733765,5.009851456,0.021055359,2.017834663,-0.054865513,1.999601126,0.022709994
-0.468595207,0.557211757,0.239968851,-0.910975635,0.286803484,0.35939613,0.22934176,-4947.950684,-2951.558838,-1381.06543,-749.4984741,5.01003933,0.016516516,2.017243385,-0.063504532,1.999860406,0.028559323
-0.515737236,0.535936952,0.209030524,-1.087021232,0.240796641,-0.223091215,0.180918768,-5068.054688,-3236.222168,-2131.158447,-1435.638672,5.010180473,0.011613762,2.016559601,-0.073518872,2.00015378,0.029201504
-0.583640158,0.501442254,0.168067783,-1.138602972,0.190614566,-0.607268751,0.131161347,-5158.199707,-3519.790527,-2893.863281,-2167.888184,5.010269642,0.006128073,2.01576829,-0.084789574,2.000426769,0.024822364
-0.657546043,0.454883099,0.123437002,-1.018364668,0.13815771,-0.71363318,0.079958141,-5147.244141,-3728.717041,-3523.438965,-2797.444824,5.010300636,-7.9619E-05,2.01486516,-0.09568008,2.000641823,0.01804278
-0.723679304,0.397666126,0.080053404,-0.819695413,0.085312426,-0.682336569,0.027206887,-5045.642578,-3870.142334,-4014.585938,-3315.680664,5.010265827,-0.006994827,2.013860703,-0.104885392,2.00078702,0.01102728
-0.777438104,0.33139807,0.039734926,-0.640844882,0.033963379,-0.669607997,-0.027196229,-4898.524902,-3985,-4430.102539,-3782.007568,5.010158539,-0.014509559,2.012774229,-0.112151012,2.000863552,0.004319764
-0.822126269,0.2556988,0.002021985,-0.615430832,-1.406622887,-0.851415873,1.084262848,-4743.270996,-4223.999512,-4944.443359,-4268.203125,5.009974003,-0.022509789,2.011622906,-0.118001699,2.000872374,-0.002777178
-0.901159048,0.172050655,-0.036668196,-1.145713091,-0.007241512,-1.688001513,-0.183205113,-5091.502441,-4951.283691,-6005.310547,-5334.157715,5.009706497,-0.031089125,2.010398865,-0.127619117,2.000782728,-0.016383812
-0.990927875,0.090612888,-0.074514285,-0.728240013,0.014994317,-1.452828407,-0.29147318,-4972.20166,-5128.359863,-6433.401855,-5851.621582,5.009348869,-0.040569555,2.009069681,-0.137561038,2.00053525,-0.032745097
-1.031614661,0.008481155,-0.107262284,0.095113471,0.0367238,-0.732754111,-0.393829674,-4414.588379,-4825.428223,-6288.847656,-5839.882324,5.008892536,-0.050732367,2.007671595,-0.140779391,2.000147104,-0.043760568
-1.007564902,-0.072589323,-0.133694082,0.756457806,0.059607539,-0.157444522,-0.490277976,-3680.309326,-4305.028809,-5863.261719,-5582.868652,5.00833416,-0.06097386,2.006281376,-0.13626577,1.999684215,-0.047950886
-0.936103225,-0.150937989,-0.154865891,1.071110249,0.082094252,0.055679645,-0.578111887,-2961.631836,-3752.522461,-5374.481934,-5297.494629,5.007675171,-0.070718996,2.00496316,-0.126887858,1.999201894,-0.048204705
-0.839160204,-0.225023121,-0.172379375,1.180204153,0.102676585,0.050493326,-0.654675901,-2278.939453,-3182.734619,-4853.425781,-5012.961426,5.006922722,-0.079609133,2.003750086,-0.115561686,1.998722911,-0.047601458
-0.725900233,-0.293432683,-0.187167704,1.290988684,0.119840205,0.054861456,-0.717318416,-1553.360718,-2512.793945,-4216.604004,-4643.116211,5.006086349,-0.087447003,2.002655029,-0.103263721,1.998249054,-0.047147207
-0.593239129,-0.354890078,-0.199255288,1.494325876,0.132065997,0.17852357,-0.763392806,-717.5496216,-1673.077759,-3386.495361,-4106.689941,5.005177975,-0.09406013,2.001690149,-0.089406542,1.997781992,-0.046074912
-0.413898766,-0.43226099,-0.213705584,2.545833826,0.076131165,0.866461873,-0.707032621,719.3878784,65.01339722,-1822.617798,-3186.044189,5.004210472,-0.09916085,2.000885487,-0.069709845,1.997339845,-0.041173927
-0.172701642,-0.473825246,-0.232116506,2.772517204,0.019257601,1.057653189,-0.629969001,2034.86377,1580.466187,-380.4871521,-2161.900879,5.003201962,-0.102116041,2.000324011,-0.042237792,1.996977448,-0.031013604
0.067803018,-0.502318442,-0.238672256,2.195144415,-0.058644284,0.765495896,-0.514749885,2837.039307,2552.227539,769.947998,-1315.117188,5.002176762,-0.102621362,2.000031948,-0.017078651,1.996716142,-0.02171855
0.275176555,-0.517401814,-0.228137851,1.545183897,-0.135685548,0.461408585,-0.389412522,3352.62793,3249.104004,1800.489624,-536.7778931,5.001157284,-0.100878924,1.999958754,0.001454255,1.996531248,-0.015716664
0.453645617,-0.519131601,-0.204892442,1.226449728,-0.209728494,0.390402853,-0.256632209,3863.212402,3943.580078,2851.568115,322.4974365,5.000165462,-0.097219273,2.000043631,0.01502307,1.996394992,-0.011648727
0.620159626,-0.507845283,-0.176208138,1.199901223,-0.278003395,0.499660254,-0.120036818,4464.821289,4723.182617,3939.401123,1285.834351,4.999218941,-0.091846362,2.000253916,0.027016683,1.996299505,-0.007271713
0.783163726,-0.484126836,-0.147029996,1.225587368,-0.337735981,0.617408454,0.016735759,5083.055664,5505.692383,4979.771973,2274.080566,4.998334408,-0.084826723,2.000584841,0.039193589,1.996254086,-0.001634238
0.9376719,-0.448767185,-0.118606232,1.124514818,-0.386152178,0.633829534,0.150047556,5596.718262,6163.098633,5876.234863,3193.87085,4.997528076,-0.076211877,2.001036882,0.05107126,1.996269345,0.004712255
1.079163909,-0.439290702,-0.093194813,1.422206044,0.106975697,0.76151675,-0.054079428,6510.739746,6798.460938,6604.891602,4260.179199,4.996815205,-0.066129528,2.001602411,0.062453426,1.996348023,0.011193678
1.230735898,-0.383514911,-0.083302423,1.495284081,-0.289523512,0.77379638,0.303015381,7263.822754,7550.064941,7286.207031,5193.248535,4.996210575,-0.05457405,2.002304316,0.078023776,1.996500134,0.019264825
1.344892383,-0.311740637,-0.065935872,0.583873034,-0.162914723,0.414049089,0.331978321,7173.280762,7541.313965,7591.41748,5755.678223,4.995728493,-0.041647844,2.003145933,0.088883229,1.996726036,0.025353638
1.386278391,-0.228106514,-0.026729668,-0.53292495,-0.037944343,0.032159753,0.357271135,6491.202148,6967.914063,7604.395996,6054.638672,4.995380402,-0.027932666,2.004044056,0.089020938,1.996993184,0.027488111
1.356854558,-0.134937525,0.030397139,-1.314486146,0.088391602,-0.169086814,0.374985605,5562.043457,6175.032715,7441.980469,6195.531738,4.995170116,-0.01416954,2.004892349,0.079441056,1.997265458,0.026649758
1.276066303,-0.034831479,0.093219668,-1.695591688,0.211434081,-0.220389977,0.385776162,4573.979492,5349.753418,7133.248535,6196.24707,4.995094776,-0.000973023,2.005613089,0.064148903,1.997522235,0.024636718
1.159269333,0.06936007,0.151312456,-1.890146971,0.326552987,-0.254749894,0.390283346,3523.853027,4486.42334,6635.113281,6002.734863,4.995147228,0.011228294,2.00616622,0.046172947,1.997757196,0.022294402
